Cliente;Vendedor;CNPJ;Grupo Economico
CHOCOLANDIA - COMERCIAL CHOCOLANDIA LTDA - 02;SILVANO ARRUDA;7,58304E+12;CHOCOLANDIA
CHOCOLANDIA - COMERCIAL CHOCOLANDIA LTDA - 03;SILVANO ARRUDA;7,58304E+12;CHOCOLANDIA
CHOCOLANDIA - COMERCIAL CHOCOLANDIA LTDA - 04;SILVANO ARRUDA;7,58304E+12;CHOCOLANDIA
CHOCOLANDIA - COMERCIAL CHOCOLANDIA LTDA - 05;SILVANO ARRUDA;7,58304E+12;CHOCOLANDIA
CHOCOLANDIA - COMERCIAL CHOCOLANDIA LTDA - 06;SILVANO ARRUDA;7,58304E+12;CHOCOLANDIA
A A Z COMERCIO DE ALIMENTOS LTDA;GILMERIO QUEIROZ - GERENTE DE AREA;8,10783E+12;A A Z COMERCIO
MERCEARIA E PADARIA BJ LTDA - EPP;ERICK MOREIRA;1,85227E+13;BOM PRECO
MERCEARIA E PADARIA BJ LTDA - EPP;ERICK MOREIRA;1,85227E+13;BOM PRECO
MERCEARIA E PADARIA BJ LTDA - EPP;ERICK MOREIRA;1,85227E+13;BOM PRECO
CASA DO NORTE VITOR - RITA DE C LACERDA - ME;ALEXANDRE VIANA;5,48729E+12;CASA DO NORTE VITOR
CASA DO NORTE VITOR - RITA DE C LACERDA - ME;ALEXANDRE VIANA;5,48729E+12;CASA DO NORTE VITOR
CASA DO NORTE VITOR - RITA DE C LACERDA - ME;ALEXANDRE VIANA;5,48729E+12;CASA DO NORTE VITOR
SONIA FERREIRA DOS SANTOS LTDA;INES MARTIN;1,24317E+13;CASA DO NORTE SANTO ANTONIO
SONIA FERREIRA DOS SANTOS LTDA;INES MARTIN;1,24317E+13;CASA DO NORTE SANTO ANTONIO
SONIA FERREIRA DOS SANTOS LTDA;INES MARTIN;1,24317E+13;CASA DO NORTE SANTO ANTONIO
SONIA FERREIRA DOS SANTOS LTDA;INES MARTIN;1,24317E+13;CASA DO NORTE SANTO ANTONIO
SONIA FERREIRA DOS SANTOS LTDA;INES MARTIN;1,24317E+13;CASA DO NORTE SANTO ANTONIO
FERNANDO CINTRA SANCHES EIRELI - V ANCHIETA;ROBLES DE LA GARZA;2,16907E+13;J J SUPERMERCADOS
FERNANDO CINTRA SANCHES EIRELI - V ANCHIETA;MARCELO GREGORIO;2,16907E+13;J J SUPERMERCADOS
FERNANDO CINTRA SANCHES EIRELI - V ANCHIETA;MARTA APARECIDA AZEVEDO FREITAS;2,16907E+13;J J SUPERMERCADOS
HORT MAIS - REDE HORT MAIS HORTIFRUTI LTDA - SAUDE;CAROLINA DOS SANTOS ROCHA;7,84474E+12;HORT MAIS
HORT MAIS - REDE HORT MAIS HORTIFRUTI LTDA - SAUDE;CAROLINA DOS SANTOS ROCHA;7,84474E+12;HORT MAIS
HORT MAIS - REDE HORT MAIS HORTIFRUTI LTDA - SAUDE;CAROLINA DOS SANTOS ROCHA;7,84474E+12;HORT MAIS
HORT MAIS - REDE HORT MAIS HORTIFRUTI LTDA - SAUDE;CAROLINA DOS SANTOS ROCHA;7,84474E+12;HORT MAIS
LUCIANA SOARES DE OLIVEIRA;SAC DA TERRINHA;31001024877;SAC DA TERRINHA - 2
AGUIAR DOCES E PRODUTOS NATURAIS LTDA - ME;TELEVENDAS - DA TERRINHA;3,84157E+12;AGUIAR DOCES
AGUIAR DOCES E PRODUTOS NATURAIS LTDA - ME;TELEVENDAS - DA TERRINHA;3,84157E+12;AGUIAR DOCES
AGUIAR DOCES E PRODUTOS NATURAIS LTDA - ME;TELEVENDAS - DA TERRINHA;3,84157E+12;AGUIAR DOCES
AGUIAR DOCES E PRODUTOS NATURAIS LTDA - ME;TELEVENDAS - DA TERRINHA;3,84157E+12;AGUIAR DOCES
AGUIAR DOCES E PRODUTOS NATURAIS LTDA - ME;TELEVENDAS - DA TERRINHA;3,84157E+12;AGUIAR DOCES
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 02;INES MARTIN;1,2264E+13;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 02;INES MARTIN;1,2264E+13;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 02;INES MARTIN;1,2264E+13;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 02;INES MARTIN;1,2264E+13;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 02;INES MARTIN;1,2264E+13;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - 02;INES MARTIN;1,2264E+13;DOCELANDIA
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
MICHELASSI & CIA LTDA;CRISTIANE SEDENHO;4,76032E+13;REDE DAS
LUCAS HENRIQUE DA SILVEIRA REIS;SAC DA TERRINHA;37610987824;SAC DA TERRINHA - 57
COMERCIAL DE ALIMENTOS SHINOHARA LTDA;CAROLINA DOS SANTOS ROCHA;6,14118E+12;SHINOHARA
COMERCIAL DE ALIMENTOS SHINOHARA LTDA;CAROLINA DOS SANTOS ROCHA;6,14118E+12;SHINOHARA
VILLA REAL CAFE E LANCHES LTDA - ME;TELEVENDAS - DA TERRINHA;1,48038E+13;VILLA REAL CAFE
VILLA REAL CAFE E LANCHES LTDA - ME;TELEVENDAS - DA TERRINHA;1,48038E+13;VILLA REAL CAFE
ORLANDO KIBE E CIA LTDA;CARLOS FERREIRA;7,2906E+13;ORLANDO KIBE
ORLANDO KIBE E CIA LTDA;CARLOS FERREIRA;7,2906E+13;ORLANDO KIBE
CASA DO QUEIJO DA RETA LTDA ME;TELEVENDAS - DA TERRINHA;1,18361E+13;CASA DO QUEIJO
CASA DO QUEIJO DA RETA LTDA ME;TELEVENDAS - DA TERRINHA;1,18361E+13;CASA DO QUEIJO
CASA DO QUEIJO DA RETA LTDA ME;TELEVENDAS - DA TERRINHA;1,18361E+13;CASA DO QUEIJO
CASA DO QUEIJO DA RETA LTDA ME;TELEVENDAS - DA TERRINHA;1,18361E+13;CASA DO QUEIJO
CASA DO QUEIJO DA RETA LTDA ME;TELEVENDAS - DA TERRINHA;1,18361E+13;CASA DO QUEIJO
CASA DO QUEIJO DA RETA LTDA ME;TELEVENDAS - DA TERRINHA;1,18361E+13;CASA DO QUEIJO
ATACADAO S A - 162;MILTON JUNIOR;7,53153E+13;ATACADAO - RJ
MERCADINHO CARINHOSO LT;GUSTAVO GOMES;4,64116E+13;CARINHOSO
THE ORGANIC TEAM EMPORIO LTDA;TELEVENDAS - DA TERRINHA;2,13468E+13;DAYA E TURE
THE ORGANIC TEAM EMPORIO LTDA;TELEVENDAS - DA TERRINHA;2,13468E+13;DAYA E TURE
MUNDO V - AJF COMERCIO DE PROD NATURAIS - UBERABA;TELEVENDAS - DA TERRINHA;2,33043E+13;MUNDO VERDE
MUNDO V - AJF COMERCIO DE PROD NATURAIS - UBERABA;TELEVENDAS - DA TERRINHA;2,33043E+13;MUNDO VERDE
MUNDO V - AJF COMERCIO DE PROD NATURAIS - UBERABA;TELEVENDAS - DA TERRINHA;2,33043E+13;MUNDO VERDE
MUNDO V - AJF COMERCIO DE PROD NATURAIS - UBERABA;TELEVENDAS - DA TERRINHA;2,33043E+13;MUNDO VERDE
FRUTO DA VILA PRODUTOS ALIMENTICIOS LTDA  - EPP;FLAVIA SIQUEIRA;2,25732E+13;ECO HORTIFRUTI
FRUTO DA VILA PRODUTOS ALIMENTICIOS LTDA  - EPP;FLAVIA SIQUEIRA;2,25732E+13;ECO HORTIFRUTI
FRUTO DA VILA PRODUTOS ALIMENTICIOS LTDA  - EPP;FLAVIA SIQUEIRA;2,25732E+13;ECO HORTIFRUTI
FRUTO DA VILA PRODUTOS ALIMENTICIOS LTDA  - EPP;FLAVIA SIQUEIRA;2,25732E+13;ECO HORTIFRUTI
FRUTO DA VILA PRODUTOS ALIMENTICIOS LTDA  - EPP;FLAVIA SIQUEIRA;2,25732E+13;ECO HORTIFRUTI
FRUTO DA VILA PRODUTOS ALIMENTICIOS LTDA  - EPP;FLAVIA SIQUEIRA;2,25732E+13;ECO HORTIFRUTI
FRUTO DA VILA PRODUTOS ALIMENTICIOS LTDA  - EPP;FLAVIA SIQUEIRA;2,25732E+13;ECO HORTIFRUTI
SUPERMERCADO OSASCO LTDA;CARLOS FERREIRA;4,97581E+13;SUPERMERCADO OSASCO
CAROLINA DE LOURDES BRENDE VIEIRA;CARLOS FERREIRA;1,96342E+13;CAROLINA DE LOURDES
CAROLINA DE LOURDES BRENDE VIEIRA;CARLOS FERREIRA;1,96342E+13;CAROLINA DE LOURDES
CASA DE CARNES CALCADAO LTDA - ME;INES MARTIN;6,78017E+13;CALCADAO
CASA DE CARNES CALCADAO LTDA - ME;INES MARTIN;6,78017E+13;CALCADAO
CASA DE CARNES CALCADAO LTDA - ME;INES MARTIN;6,78017E+13;CALCADAO
CASA DE CARNES CALCADAO LTDA - ME;INES MARTIN;6,78017E+13;CALCADAO
CASA DE CARNES CALCADAO LTDA - ME;INES MARTIN;6,78017E+13;CALCADAO
CASA DE CARNES CALCADAO LTDA - ME;INES MARTIN;6,78017E+13;CALCADAO
DARLEY PRODUTOS NATURAIS LTDA;JOSE ARTENCIO - AS;4,37798E+13;DARLEY
TIEMI RAQUEL DE MORAES SAITO EIRELI;ERICK MOREIRA;2,25358E+13;DNA EMPORIO
FRUTTO DA TERRA COMERCIO LTDA;CARLOS FERREIRA;2,3559E+13;FRUTTO DA TERRA
FRUTTO DA TERRA COMERCIO LTDA;CARLOS FERREIRA;2,3559E+13;FRUTTO DA TERRA
FRUTTO DA TERRA COMERCIO LTDA;CARLOS FERREIRA;2,3559E+13;FRUTTO DA TERRA
FRUTTO DA TERRA COMERCIO LTDA;CARLOS FERREIRA;2,3559E+13;FRUTTO DA TERRA
FRUTTO DA TERRA COMERCIO LTDA;CARLOS FERREIRA;2,3559E+13;FRUTTO DA TERRA
FRUTTO DA TERRA COMERCIO LTDA;CARLOS FERREIRA;2,3559E+13;FRUTTO DA TERRA
TERRA NOVA BOM LUGAR PRODUTOS ALIMENTICIOS LTDA - EPP;PAULO COSTA;2,08294E+13;BOM LUGAR
BOM LUGAR - ROSEMARY DE BARROS MOURA - 21;PAULO COSTA;7,37237E+12;BOM LUGAR
BOM LUGAR - LOCATELI SABBATINI & BIANCHI LTDA - EPP - 22;PAULO COSTA;4,10066E+12;BOM LUGAR
BOM LUGAR - MERCADO OLIVEIRA & SANTANA LTDA - 26;PAULO COSTA;8,81836E+12;BOM LUGAR
BOM LUGAR - MARIA JOSE ABREU NICOLAU - 27;PAULO COSTA;1,82192E+12;BOM LUGAR
MALU MERCADO LTDA - EPP - J CAPELA;FERNANDO VOLTERO;1,12077E+13;MALU MERCADO
MALU MERCADO LTDA - EPP - J CAPELA;FERNANDO VOLTERO;1,12077E+13;MALU MERCADO
MALU MERCADO LTDA - EPP - J CAPELA;FERNANDO VOLTERO;1,12077E+13;MALU MERCADO
MERCADO PRESENCA LTDA;FERNANDO VOLTERO;1,83529E+13;MALU MERCADO
MERCADO PRESENCA LTDA;FERNANDO VOLTERO;1,83529E+13;MALU MERCADO
MERCADO PRESENCA LTDA;FERNANDO VOLTERO;1,83529E+13;MALU MERCADO
MERCADO PRESENCA LTDA;FERNANDO VOLTERO;1,83529E+13;MALU MERCADO
MINI MERCADO IPAVA LTDA - ME;CLEO CAVALCANTI;8,31561E+12;MINI MERCADO IPAVA
ELIAS BARBOSA DE SOUZA;JOSE ARTENCIO;1,14098E+13;ELIAS BARBOSA
MALU MERCADO LTDA;FERNANDO VOLTERO;1,12077E+13;MALU MERCADO
MALU MERCADO LTDA;FERNANDO VOLTERO;1,12077E+13;MALU MERCADO
MALU MERCADO LTDA;FERNANDO VOLTERO;1,12077E+13;MALU MERCADO
MALU MERCADO LTDA;FERNANDO VOLTERO;1,12077E+13;MALU MERCADO
MALU MERCADO LTDA;FERNANDO VOLTERO;1,12077E+13;MALU MERCADO
MALU MERCADO LTDA;FERNANDO VOLTERO;1,12077E+13;MALU MERCADO
BERTON - EMPORIO BERTON LTDA - 03;CLEO CAVALCANTI;1,95417E+13;BERTON
SUPERMERCADO TAKAHASHI LTDA;FLAVIA SIQUEIRA;4,77266E+13;TAKAHASHI
SUPERMERCADO TAKAHASHI LTDA;FLAVIA SIQUEIRA;4,77266E+13;TAKAHASHI
SHOPBRAS COMERCIO E DISTRIBUICAO EIRELI - EPP;TELEVENDAS - DA TERRINHA;7,7481E+12;SHOPBRAS
MERCADINHO MONTEMOR LTDA - ME;ERICK MOREIRA;1,1338E+13;MONTEMOR
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - V MARACANA;INES MARTIN;1,2264E+13;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - V MARACANA;INES MARTIN;1,2264E+13;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - V MARACANA;INES MARTIN;1,2264E+13;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - V MARACANA;INES MARTIN;1,2264E+13;DOCELANDIA
DOCELANDIA - DOCES DOCELANDIA & VAZ LTDA - V MARACANA;INES MARTIN;1,2264E+13;DOCELANDIA
BERTON - COMERCIAL DE ALIMENTOS BERTON - 02;CLEO CAVALCANTI;1,0749E+12;BERTON
TRES M - COMERCIO VAREJISTA DE MERCADORIAS 3M LTDA;LEANDRO GOLDINHO LOPES;1,98459E+13;TRES M
TRES M - COMERCIO VAREJISTA DE MERCADORIAS 3M LTDA;LEANDRO GOLDINHO LOPES;1,98459E+13;TRES M
TRES M - COMERCIO VAREJISTA DE MERCADORIAS 3M LTDA;LEANDRO GOLDINHO LOPES;1,98459E+13;TRES M
TRES M - COMERCIO VAREJISTA DE MERCADORIAS 3M LTDA;LEANDRO GOLDINHO LOPES;1,98459E+13;TRES M
SUPERMERCADO NOVA BENTA LTDA;FLAVIA SIQUEIRA;4,40928E+13;NOVA BENTA
SUPERMERCADO NOVA BENTA LTDA;FLAVIA SIQUEIRA;4,40928E+13;NOVA BENTA
SUPERMERCADO NOVA BENTA LTDA;FLAVIA SIQUEIRA;4,40928E+13;NOVA BENTA
ADEP DISTRIB - HUMBERTO DOS SANTOS MORAIS - EPP;LEONARDO VINICIUS;9,65626E+13;ADEP
MARI SUPERMERCADOS EIRELI;KELVIN;2,29509E+13;MARI
MARI SUPERMERCADOS EIRELI;KELVIN;2,29509E+13;MARI
MARI SUPERMERCADOS EIRELI;KELVIN;2,29509E+13;MARI
TAKY ATACADISTA E COMERCIO LTDA;INES MARTIN;2,36513E+13;TAKY
TAKY ATACADISTA E COMERCIO LTDA;INES MARTIN;2,36513E+13;TAKY
TAKY ATACADISTA E COMERCIO LTDA;INES MARTIN;2,36513E+13;TAKY
TAKY ATACADISTA E COMERCIO LTDA;INES MARTIN;2,36513E+13;TAKY
TAKY ATACADISTA E COMERCIO LTDA;INES MARTIN;2,36513E+13;TAKY
F N PAVAN ACOUGUE - ME;JOSE ARTENCIO;2,37485E+13;IMPERIO PAVAN
SACOLAO CURSINO LTDA - EPP;INES MARTIN;2,38172E+13;SACOLAO CURSINO
SACOLAO CURSINO LTDA - EPP;INES MARTIN;2,38172E+13;SACOLAO CURSINO
SACOLAO CURSINO LTDA - EPP;INES MARTIN;2,38172E+13;SACOLAO CURSINO
SACOLAO CURSINO LTDA - EPP;INES MARTIN;2,38172E+13;SACOLAO CURSINO
TOULOUSE PAES E DOCES LTDA;TELEVENDAS - DA TERRINHA;4,00204E+11;TOULOUSE PAES
MINI MERCADO SAO JORGE DIADEMA LTDA - EPP;JOSE ARTENCIO;1,0246E+13;SAO JORGE
JAB IMPORTACAO E EXPORTACAO LTDA;FLAVIA SIQUEIRA;2,19387E+13;SUPERMERCADO MADRID
JAB IMPORTACAO E EXPORTACAO LTDA;FLAVIA SIQUEIRA;2,19387E+13;SUPERMERCADO MADRID
JAB IMPORTACAO E EXPORTACAO LTDA;FLAVIA SIQUEIRA;2,19387E+13;SUPERMERCADO MADRID
JAB IMPORTACAO E EXPORTACAO LTDA;FLAVIA SIQUEIRA;2,19387E+13;SUPERMERCADO MADRID
JAB IMPORTACAO E EXPORTACAO LTDA;FLAVIA SIQUEIRA;2,19387E+13;SUPERMERCADO MADRID
JAB IMPORTACAO E EXPORTACAO LTDA;FLAVIA SIQUEIRA;2,19387E+13;SUPERMERCADO MADRID
JAB IMPORTACAO E EXPORTACAO LTDA;FLAVIA SIQUEIRA;2,19387E+13;SUPERMERCADO MADRID
MERCADO SEMPRE MAIS LTDA - EPP;CLEO CAVALCANTI;9,13305E+12;SEMPRE MAIS
PORTO SEGURO - SUPERMERCADO PORTO SEGURO TABOAO LTDA - 02;LEANDRO GOLDINHO LOPES;1,99946E+13;PORTO SEGURO
PORTO SEGURO - SUPERMERCADO PORTO SEGURO TABOAO LTDA - 02;LEANDRO GOLDINHO LOPES;1,99946E+13;PORTO SEGURO
PORTO SEGURO - SUPERMERCADO PORTO SEGURO TABOAO LTDA - 02;LEANDRO GOLDINHO LOPES;1,99946E+13;PORTO SEGURO
PORTO SEGURO - SUPERMERCADO PORTO SEGURO TABOAO LTDA - 02;LEANDRO GOLDINHO LOPES;1,99946E+13;PORTO SEGURO
PORTO SEGURO - SUPERMERCADO PORTO SEGURO TABOAO LTDA - 02;LEANDRO GOLDINHO LOPES;1,99946E+13;PORTO SEGURO
EXTRA - COMPANHIA BRASILEIRA DE DISTRIBUICAO - ANCHIETA;EDMILSON NUNES;4,75084E+13;EXTRA
RK - PRIFE SUPERMERCADO LTDA - 17;MARIO MIZUKA;6,83749E+13;RICOY
RK - PRIFE SUPERMERCADO LTDA - 17;MARIO MIZUKA;6,83749E+13;RICOY
RK - PRIFE SUPERMERCADO LTDA - 17;MARIO MIZUKA;6,83749E+13;RICOY
RK - PRIFE SUPERMERCADO LTDA - 17;MARIO MIZUKA;6,83749E+13;RICOY
RK - PRIFE SUPERMERCADO LTDA - 17;MARIO MIZUKA;6,83749E+13;RICOY
RK - SUPERMERCADO NACOES UNIDAS LTDA - 22;MARIO MIZUKA;7,56965E+12;RICOY
RK - SUPERMERCADO NACOES UNIDAS LTDA - 22;MARIO MIZUKA;7,56965E+12;RICOY
RK - SUPERMERCADO NACOES UNIDAS LTDA - 22;MARIO MIZUKA;7,56965E+12;RICOY
RK - SUPERMERCADO NACOES UNIDAS LTDA - 22;MARIO MIZUKA;7,56965E+12;RICOY
RK - SUPERMERCADO HIRA LTDA - 23;MARIO MIZUKA;4,62639E+13;RICOY
RK - SUPERMERCADO HIRA LTDA - 23;MARIO MIZUKA;4,62639E+13;RICOY
RK - SUPERMERCADO HIRA LTDA - 23;MARIO MIZUKA;4,62639E+13;RICOY
RK - SUPERMERCADO HIRA LTDA - 23;MARIO MIZUKA;4,62639E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 28;MARIO MIZUKA;4,81245E+13;RICOY
A MAIS SUPERMERCADOS LTDA;LEONARDO VINICIUS;6,34129E+12;DA PRACA
RK - SUPERMERCADO RIVIERA LTDA - 38;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 38;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 38;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 38;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 47;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 47;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 47;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 50;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 50;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 50;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO RIVIERA LTDA - 50;MARIO MIZUKA;4,81245E+13;RICOY
RK - SUPERMERCADO ESTRELA DO GUARUJA LTDA - 56;MARIO MIZUKA;1,02621E+13;RICOY
RK - SUPERMERCADO ESTRELA DO GUARUJA LTDA - 56;MARIO MIZUKA;1,02621E+13;RICOY
RK - SUPERMERCADO ESTRELA DO GUARUJA LTDA - 56;MARIO MIZUKA;1,02621E+13;RICOY
RK - SUPERMERCADO ESTRELA DO GUARUJA LTDA - 56;MARIO MIZUKA;1,02621E+13;RICOY
RK - SUPERMERCADO ESTRELA DO GUARUJA LTDA - 56;MARIO MIZUKA;1,02621E+13;RICOY
RK - F F SUPERMERCADO LTDA - 57;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 57;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 57;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 57;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 58;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 58;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 58;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 58;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 59;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 59;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 59;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 59;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 60;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 60;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 60;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 60;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 61;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 61;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 61;MARIO MIZUKA;5,80576E+12;RICOY
RK - F F SUPERMERCADO LTDA - 61;MARIO MIZUKA;5,80576E+12;RICOY
SUPERMERCADO NUTRI SAM LTDA.;MARIO MIZUKA;9,53593E+12;RICOY
SUPERMERCADO NUTRI SAM LTDA.;MARIO MIZUKA;9,53593E+12;RICOY
SUPERMERCADO NUTRI SAM LTDA.;MARIO MIZUKA;9,53593E+12;RICOY
SAITO - SUPERMERCADO BOX SAITO LTDA - 01;CLAUDIO AKIO SOGA;4,87097E+13;SAITO
SAITO - SUPERMERCADO H SAITO LTDA - 02;CLAUDIO AKIO SOGA;4,81576E+13;SAITO
SATMO - COMERCIO DE PROD ALIMENTICIOS LTDA - 01;MARIO MIZUKA;4,33635E+13;SATMO
SATMO - COMERCIO DE PROD ALIMENTICIOS LTDA - 02;MARIO MIZUKA;4,33635E+13;SATMO
SATMO - COMERCIO DE PROD ALIMENTICIOS LTDA - 03;MARIO MIZUKA;4,33635E+13;SATMO
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;ANGELA MARIA;1,93764E+12;SONDA
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;ANGELA MARIA;1,93764E+12;SONDA
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;ANGELA MARIA;1,93764E+12;SONDA
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;ANGELA MARIA;1,93764E+12;SONDA
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;ANGELA MARIA;1,93764E+12;SONDA
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;ANGELA MARIA;1,93764E+12;SONDA
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;ANGELA MARIA;1,93764E+12;SONDA
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;ANGELA MARIA;1,93764E+12;SONDA
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;ANGELA MARIA;1,93764E+12;SONDA
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
NOEL SUPERMERCADO - FABIO DOS SANTOS PEREIRA MERCADINHO - ME;KELVIN;5,48475E+12;NOEL SUPERMERCADO
MINORU INTERLAGOS ALIMENTOS EIRELI;CAROLINA DOS SANTOS ROCHA;1,10288E+13;SUPERMERCADO MINORU
MINORU INTERLAGOS ALIMENTOS EIRELI;CAROLINA DOS SANTOS ROCHA;1,10288E+13;SUPERMERCADO MINORU
MINORU INTERLAGOS ALIMENTOS EIRELI;CAROLINA DOS SANTOS ROCHA;1,10288E+13;SUPERMERCADO MINORU
MINORU INTERLAGOS ALIMENTOS EIRELI;CAROLINA DOS SANTOS ROCHA;1,10288E+13;SUPERMERCADO MINORU
MINORU INTERLAGOS ALIMENTOS EIRELI;CAROLINA DOS SANTOS ROCHA;1,10288E+13;SUPERMERCADO MINORU
MINORU INTERLAGOS ALIMENTOS EIRELI;CAROLINA DOS SANTOS ROCHA;1,10288E+13;SUPERMERCADO MINORU
MINORU INTERLAGOS ALIMENTOS EIRELI;CAROLINA DOS SANTOS ROCHA;1,10288E+13;SUPERMERCADO MINORU
